driver_1,driver_2,constructorId,year,driver_1_points,driver_2_points
238,310,32,1974,35,0
238,314,32,1974,35,0
251,310,32,1974,0,0
251,314,32,1974,0,0
310,314,32,1974,0,0
187,205,32,1975,0,0
187,235,32,1975,0,3
187,238,32,1975,0,6
187,291,32,1975,0,0
187,292,32,1975,0,0
187,302,32,1975,0,0
205,235,32,1975,0,3
205,238,32,1975,0,6
205,291,32,1975,0,0
205,292,32,1975,0,0
205,302,32,1975,0,0
235,238,32,1975,3,6
235,291,32,1975,3,0
235,292,32,1975,3,0
235,302,32,1975,3,0
238,291,32,1975,6,0
238,292,32,1975,6,0
238,302,32,1975,6,0
291,292,32,1975,0,0
291,302,32,1975,0,0
292,302,32,1975,0,0
207,238,32,1976,21,0
207,255,32,1976,21,11
207,276,32,1976,21,0
238,255,32,1976,0,11
238,276,32,1976,0,0
255,276,32,1976,11,0
207,255,32,1977,47,20
197,207,32,1978,0,64
197,212,32,1978,0,1
197,238,32,1978,0,51
207,212,32,1978,64,1
207,238,32,1978,64,51
212,238,32,1978,1,51
199,207,32,1979,25,14
199,212,32,1979,25,0
207,212,32,1979,14,0
173,207,32,1980,13,1
173,95,32,1980,13,0
207,95,32,1980,1,0
173,95,32,1981,14,8
173,209,32,1982,23,0
173,90,32,1982,23,0
173,95,32,1982,23,7
209,90,32,1982,0,0
209,95,32,1982,0,7
90,95,32,1982,0,7
173,95,32,1983,2,10
173,95,32,1984,34,13
102,173,32,1985,38,33
102,174,32,1986,55,3
102,138,32,1987,57,7
137,138,32,1988,22,1
137,138,32,1989,12,3
118,151,32,1990,3,0
118,65,32,1990,3,0
151,65,32,1990,0,0
141,143,32,1991,1,0
141,57,32,1991,1,2
141,65,32,1991,1,0
143,57,32,1991,0,2
143,65,32,1991,0,0
57,65,32,1991,2,0
57,65,32,1992,11,2
65,70,32,1993,11,1
65,83,32,1993,11,0
70,83,32,1993,1,0
103,113,32,1994,0,0
103,63,32,1994,0,0
103,65,32,1994,0,0
103,70,32,1994,0,0
103,83,32,1994,0,0
113,63,32,1994,0,0
113,65,32,1994,0,0
113,70,32,1994,0,0
113,83,32,1994,0,0
63,65,32,1994,0,0
63,70,32,1994,0,0
63,83,32,1994,0,0
65,70,32,1994,0,0
65,83,32,1994,0,0
70,83,32,1994,0,0
112,114,33,1987,3,0
112,114,33,1988,0,0
112,162,33,1988,0,0
112,88,33,1988,0,0
114,162,33,1988,0,0
114,88,33,1988,0,0
162,88,33,1988,0,0
103,105,33,1989,0,0
103,112,33,1989,0,1
103,114,33,1989,0,0
105,112,33,1989,0,1
105,114,33,1989,0,0
112,114,33,1989,1,0
103,88,33,1990,5,6
103,88,33,1991,0,1
103,92,33,1991,0,0
88,92,33,1991,1,0
79,92,33,1992,0,1
100,112,33,1993,1,2
100,126,33,1993,1,0
112,126,33,1993,2,0
100,106,33,1994,2,0
100,112,33,1994,2,0
100,114,33,1994,2,0
100,115,33,1994,2,0
100,98,33,1994,2,0
106,112,33,1994,0,0
106,114,33,1994,0,0
106,115,33,1994,0,0
106,98,33,1994,0,0
112,114,33,1994,0,0
112,115,33,1994,0,0
112,98,33,1994,0,0
114,115,33,1994,0,0
114,98,33,1994,0,0
115,98,33,1994,0,0
356,364,34,1963,14,19
356,407,34,1963,14,0
364,407,34,1963,19,0
243,321,34,1970,10,0
243,356,34,1970,10,25
243,362,34,1970,10,0
243,366,34,1970,10,0
321,356,34,1970,0,25
321,362,34,1970,0,0
321,366,34,1970,0,0
356,362,34,1970,25,0
356,366,34,1970,25,0
362,366,34,1970,0,0
289,293,34,1971,2,0
289,314,34,1971,2,5
289,334,34,1971,2,0
289,354,34,1971,2,0
293,314,34,1971,0,5
293,334,34,1971,0,0
293,354,34,1971,0,0
314,334,34,1971,5,0
314,354,34,1971,5,0
334,354,34,1971,0,0
199,289,34,1972,3,4
199,290,34,1972,3,0
289,290,34,1972,4,0
187,199,34,1973,0,16
187,243,34,1973,0,0
187,290,34,1973,0,3
187,333,34,1973,0,3
199,243,34,1973,16,0
199,290,34,1973,16,3
199,333,34,1973,16,3
243,290,34,1973,0,3
243,333,34,1973,0,3
290,333,34,1973,3,3
187,199,34,1974,6,32
187,250,34,1974,6,8
187,269,34,1974,6,0
187,270,34,1974,6,0
187,275,34,1974,6,0
187,308,34,1974,6,0
187,313,34,1974,6,0
187,315,34,1974,6,0
187,324,34,1974,6,0
187,325,34,1974,6,0
187,326,34,1974,6,0
199,250,34,1974,32,8
199,269,34,1974,32,0
199,270,34,1974,32,0
199,275,34,1974,32,0
199,308,34,1974,32,0
199,313,34,1974,32,0
199,315,34,1974,32,0
199,324,34,1974,32,0
199,325,34,1974,32,0
199,326,34,1974,32,0
250,269,34,1974,8,0
250,270,34,1974,8,0
250,275,34,1974,8,0
250,308,34,1974,8,0
250,313,34,1974,8,0
250,315,34,1974,8,0
250,324,34,1974,8,0
250,325,34,1974,8,0
250,326,34,1974,8,0
269,270,34,1974,0,0
269,275,34,1974,0,0
269,308,34,1974,0,0
269,313,34,1974,0,0
269,315,34,1974,0,0
269,324,34,1974,0,0
269,325,34,1974,0,0
269,326,34,1974,0,0
270,275,34,1974,0,0
270,308,34,1974,0,0
270,313,34,1974,0,0
270,315,34,1974,0,0
270,324,34,1974,0,0
270,325,34,1974,0,0
270,326,34,1974,0,0
275,308,34,1974,0,0
275,313,34,1974,0,0
275,315,34,1974,0,0
275,324,34,1974,0,0
275,325,34,1974,0,0
275,326,34,1974,0,0
308,313,34,1974,0,0
308,315,34,1974,0,0
308,324,34,1974,0,0
308,325,34,1974,0,0
308,326,34,1974,0,0
313,315,34,1974,0,0
313,324,34,1974,0,0
313,325,34,1974,0,0
313,326,34,1974,0,0
315,324,34,1974,0,0
315,325,34,1974,0,0
315,326,34,1974,0,0
324,325,34,1974,0,0
324,326,34,1974,0,0
325,326,34,1974,0,0
199,250,34,1975,37,24
187,220,34,1977,9,0
187,233,34,1977,9,12
187,250,34,1977,9,6
220,233,34,1977,0,12
220,250,34,1977,0,6
233,250,34,1977,12,6
137,182,34,1978,0,44
137,187,34,1978,0,25
182,187,34,1978,44,25
137,212,34,1980,54,1
137,217,34,1980,54,0
212,217,34,1980,1,0
137,212,34,1981,50,11
119,137,34,1982,21,20
119,137,34,1983,13,59
137,170,34,1984,29,9
137,181,34,1984,29,0
137,190,34,1984,29,0
170,181,34,1984,9,0
170,190,34,1984,9,0
181,190,34,1984,0,0
137,176,34,1985,21,5
137,183,34,1985,21,0
176,183,34,1985,5,0
118,119,34,1986,0,2
118,173,34,1986,0,0
119,173,34,1986,2,0
110,119,34,1987,4,6
110,131,34,1987,4,0
119,131,34,1987,6,0
131,84,34,1989,4,4
101,131,34,1990,0,2
101,148,34,1990,0,0
131,148,34,1990,2,0
84,87,34,1991,2,1
128,132,34,1992,0,0
128,71,34,1992,0,0
132,71,34,1992,0,0
110,133,35,1989,4,4
110,139,35,1990,0,0
110,81,35,1990,0,0
139,81,35,1990,0,0
109,139,35,1991,4,1
109,94,35,1992,0,2
129,99,36,1991,0,0
128,130,36,1992,0,0
128,99,36,1992,0,0
130,99,36,1992,0,0
207,238,37,1970,4,0
207,278,37,1970,4,23
207,327,37,1970,4,1
207,328,37,1970,4,25
207,346,37,1970,4,0
207,359,37,1970,4,2
207,365,37,1970,4,0
238,278,37,1970,0,23
238,327,37,1970,0,1
238,328,37,1970,0,25
238,346,37,1970,0,0
238,359,37,1970,0,2
238,365,37,1970,0,0
278,327,37,1970,23,1
278,328,37,1970,23,25
278,346,37,1970,23,0
278,359,37,1970,23,2
278,365,37,1970,23,0
327,328,37,1970,1,25
327,346,37,1970,1,0
327,359,37,1970,1,2
327,365,37,1970,1,0
328,346,37,1970,25,0
328,359,37,1970,25,2
328,365,37,1970,25,0
346,359,37,1970,0,2
346,365,37,1970,0,0
359,365,37,1970,2,0
182,238,37,1972,0,12
182,243,37,1972,0,0
182,250,37,1972,0,3
182,280,37,1972,0,0
182,329,37,1972,0,0
182,342,37,1972,0,0
238,243,37,1972,12,0
238,250,37,1972,12,3
238,280,37,1972,12,0
238,329,37,1972,12,0
238,342,37,1972,12,0
243,250,37,1972,0,3
243,280,37,1972,0,0
243,329,37,1972,0,0
243,342,37,1972,0,0
250,280,37,1972,3,0
250,329,37,1972,3,0
250,342,37,1972,3,0
280,329,37,1972,0,0
280,342,37,1972,0,0
329,342,37,1972,0,0
197,231,37,1973,0,14
197,259,37,1973,0,0
197,280,37,1973,0,0
197,317,37,1973,0,0
197,329,37,1973,0,0
197,335,37,1973,0,0
231,259,37,1973,14,0
231,280,37,1973,14,0
231,317,37,1973,14,0
231,329,37,1973,14,0
231,335,37,1973,14,0
259,280,37,1973,0,0
259,317,37,1973,0,0
259,329,37,1973,0,0
259,335,37,1973,0,0
280,317,37,1973,0,0
280,329,37,1973,0,0
280,335,37,1973,0,0
317,329,37,1973,0,0
317,335,37,1973,0,0
329,335,37,1973,0,0
230,231,37,1974,1,0
230,233,37,1974,1,5
230,283,37,1974,1,0
230,307,37,1974,1,0
230,317,37,1974,1,0
231,233,37,1974,0,5
231,283,37,1974,0,0
231,307,37,1974,0,0
231,317,37,1974,0,0
233,283,37,1974,5,0
233,307,37,1974,5,0
233,317,37,1974,5,0
283,307,37,1974,0,0
283,317,37,1974,0,0
307,317,37,1974,0,0
230,233,37,1975,6,0
230,275,37,1975,6,0
230,288,37,1975,6,2
233,275,37,1975,0,0
233,288,37,1975,0,2
275,288,37,1975,0,2
230,232,37,1976,1,0
230,233,37,1976,1,8
230,238,37,1976,1,10
230,275,37,1976,1,0
232,233,37,1976,0,8
232,238,37,1976,0,10
232,275,37,1976,0,0
233,238,37,1976,8,10
233,275,37,1976,8,0
238,275,37,1976,10,0
205,232,37,1977,0,0
205,233,37,1977,0,0
205,237,37,1977,0,0
205,239,37,1977,0,0
205,247,37,1977,0,0
205,251,37,1977,0,0
205,257,37,1977,0,0
205,258,37,1977,0,0
205,261,37,1977,0,0
205,263,37,1977,0,0
205,264,37,1977,0,0
232,233,37,1977,0,0
232,237,37,1977,0,0
232,239,37,1977,0,0
232,247,37,1977,0,0
232,251,37,1977,0,0
232,257,37,1977,0,0
232,258,37,1977,0,0
232,261,37,1977,0,0
232,263,37,1977,0,0
232,264,37,1977,0,0
233,237,37,1977,0,0
233,239,37,1977,0,0
233,247,37,1977,0,0
233,251,37,1977,0,0
233,257,37,1977,0,0
233,258,37,1977,0,0
233,261,37,1977,0,0
233,263,37,1977,0,0
233,264,37,1977,0,0
237,239,37,1977,0,0
237,247,37,1977,0,0
237,251,37,1977,0,0
237,257,37,1977,0,0
237,258,37,1977,0,0
237,261,37,1977,0,0
237,263,37,1977,0,0
237,264,37,1977,0,0
239,247,37,1977,0,0
239,251,37,1977,0,0
239,257,37,1977,0,0
239,258,37,1977,0,0
239,261,37,1977,0,0
239,263,37,1977,0,0
239,264,37,1977,0,0
247,251,37,1977,0,0
247,257,37,1977,0,0
247,258,37,1977,0,0
247,261,37,1977,0,0
247,263,37,1977,0,0
247,264,37,1977,0,0
251,257,37,1977,0,0
251,258,37,1977,0,0
251,261,37,1977,0,0
251,263,37,1977,0,0
251,264,37,1977,0,0
257,258,37,1977,0,0
257,261,37,1977,0,0
257,263,37,1977,0,0
257,264,37,1977,0,0
258,261,37,1977,0,0
258,263,37,1977,0,0
258,264,37,1977,0,0
261,263,37,1977,0,0
261,264,37,1977,0,0
263,264,37,1977,0,0
194,206,37,1981,0,0
196,200,37,1982,0,0
196,208,37,1982,0,0
196,211,37,1982,0,0
200,208,37,1982,0,0
200,211,37,1982,0,0
208,211,37,1982,0,0
122,127,37,1988,17,5
122,127,37,1989,0,4
108,125,37,1992,0,0
108,136,37,1992,0,0
108,91,37,1992,0,3
125,136,37,1992,0,0
125,91,37,1992,0,3
136,91,37,1992,0,3
135,90,38,1992,0,0
169,90,39,1987,0,1
114,164,39,1989,0,0
114,99,39,1989,0,1
164,99,39,1989,0,1
114,99,39,1990,0,0
120,129,39,1991,0,0
120,140,39,1991,0,0
120,99,39,1991,0,0
129,140,39,1991,0,0
129,99,39,1991,0,0
140,99,39,1991,0,0
163,219,4,1979,17,9
163,219,4,1980,29,9
117,163,4,1981,43,11
117,163,4,1982,34,28
117,158,4,1983,57,22
118,166,4,1984,23,0
118,175,4,1984,23,11
166,175,4,1984,0,11
118,175,4,1985,5,11
118,183,4,1985,5,0
175,183,4,1985,11,0
15,18,4,2002,9,14
15,4,4,2003,33,55
15,35,4,2004,46,0
15,4,4,2004,46,59
35,4,4,2004,0,59
21,4,4,2005,58,133
21,4,4,2006,72,134
21,5,4,2007,21,30
12,4,4,2008,19,61
12,154,4,2009,0,0
12,4,4,2009,0,26
154,4,4,2009,0,26
808,9,4,2010,27,136
2,808,4,2011,34,37
2,811,4,2011,34,2
808,811,4,2011,37,2
825,835,4,2016,7,1
807,832,4,2017,43,6
807,835,4,2017,43,8
832,835,4,2017,6,8
807,832,4,2018,69,53
807,817,4,2019,37,54
817,839,4,2020,119,62
128,78,40,1991,0,0
122,127,41,1990,6,1
122,127,41,1991,1,0
122,91,41,1991,1,0
127,91,41,1991,0,0
134,162,42,1989,0,0
134,90,42,1989,0,0
162,90,42,1989,0,0
142,144,42,1991,0,0
131,165,44,1988,0,0
148,165,44,1989,0,0
149,90,44,1990,0,0
160,194,45,1981,0,0
160,197,45,1981,0,0
160,213,45,1981,0,0
160,215,45,1981,0,0
160,220,45,1981,0,0
194,197,45,1981,0,0
194,213,45,1981,0,0
194,215,45,1981,0,0
194,220,45,1981,0,0
197,213,45,1981,0,0
197,215,45,1981,0,0
197,220,45,1981,0,0
213,215,45,1981,0,0
213,220,45,1981,0,0
215,220,45,1981,0,0
197,204,45,1982,3,0
160,190,45,1983,0,0
160,189,45,1984,2,0
160,179,45,1985,0,0
133,157,45,1986,0,0
133,160,45,1986,0,0
133,180,45,1986,0,0
157,160,45,1986,0,0
157,180,45,1986,0,0
160,180,45,1986,0,0
133,171,45,1987,0,0
133,99,45,1987,0,0
171,99,45,1987,0,0
160,78,45,1989,0,0
109,140,46,1989,0,6
109,92,46,1989,0,0
140,92,46,1989,6,0
109,140,46,1990,0,0
109,148,46,1990,0,0
140,148,46,1990,0,0
150,152,47,1990,0,0
148,157,48,1989,0,3
148,161,48,1989,0,0
148,162,48,1989,0,0
148,92,48,1989,0,0
157,161,48,1989,3,0
157,162,48,1989,3,0
157,92,48,1989,3,0
161,162,48,1989,0,0
161,92,48,1989,0,0
162,92,48,1989,0,0
156,157,49,1985,0,0
156,179,49,1986,0,0
157,84,49,1987,0,2
146,160,49,1988,0,0
146,88,49,1989,0,0
24,26,5,2006,1,0
20,24,5,2007,5,3
20,26,5,2007,5,0
24,26,5,2007,3,0
20,7,5,2008,35,4
153,67,5,2009,0,6
153,7,5,2009,0,2
67,7,5,2009,6,2
153,67,5,2010,5,8
153,67,5,2011,26,15
817,818,5,2012,10,16
817,818,5,2013,20,13
818,826,5,2014,22,8
830,832,5,2015,49,18
826,830,5,2016,4,13
826,832,5,2016,4,46
830,832,5,2016,13,46
826,832,5,2017,5,48
826,842,5,2017,5,0
826,843,5,2017,5,0
832,842,5,2017,48,0
832,843,5,2017,48,0
842,843,5,2017,0,0
842,843,5,2018,29,4
826,842,5,2019,37,32
826,848,5,2019,37,16
842,848,5,2019,32,16
168,186,50,1983,0,0
168,194,50,1983,0,0
168,198,50,1983,0,0
186,194,50,1983,0,0
186,198,50,1983,0,0
194,198,50,1983,0,0
112,156,50,1984,0,0
112,191,50,1984,0,0
156,191,50,1984,0,0
112,181,50,1985,0,0
112,186,50,1985,0,0
181,186,50,1985,0,0
579,641,51,1950,27,0
579,642,51,1950,27,30
579,686,51,1950,27,4
579,763,51,1950,27,0
579,786,51,1950,27,28
641,642,51,1950,0,30
641,686,51,1950,0,4
641,763,51,1950,0,0
641,786,51,1950,0,28
642,686,51,1950,30,4
642,763,51,1950,30,0
642,786,51,1950,30,28
686,763,51,1950,4,0
686,786,51,1950,4,28
763,786,51,1950,0,28
579,640,51,1951,37,2
579,642,51,1951,37,22
579,697,51,1951,37,7
579,756,51,1951,37,0
579,763,51,1951,37,3
579,786,51,1951,37,4
640,642,51,1951,2,22
640,697,51,1951,2,7
640,756,51,1951,2,0
640,763,51,1951,2,3
640,786,51,1951,2,4
642,697,51,1951,22,7
642,756,51,1951,22,0
642,763,51,1951,22,3
642,786,51,1951,22,4
697,756,51,1951,7,0
697,763,51,1951,7,3
697,786,51,1951,7,4
756,763,51,1951,0,3
756,786,51,1951,0,4
763,786,51,1951,3,4
152,230,51,1979,0,0
110,152,51,1980,0,4
110,221,51,1980,0,0
110,230,51,1980,0,0
152,221,51,1980,4,0
152,230,51,1980,4,0
221,230,51,1980,0,0
152,207,51,1981,7,3
110,152,51,1982,5,2
110,184,51,1983,15,3
119,158,51,1984,8,3
119,158,51,1985,0,0
8,841,51,2019,43,14
8,841,51,2020,4,4
8,841,51,2021,10,3
8,9,51,2021,10,0
841,9,51,2021,3,0
822,855,51,2022,47,6
822,855,51,2023,10,6
179,184,52,1984,0,0
118,205,53,1981,0,0
118,170,53,1982,0,0
118,152,53,1983,9,1
102,140,53,1984,13,3
102,188,53,1984,13,0
102,94,53,1984,13,0
140,188,53,1984,3,0
140,94,53,1984,3,0
188,94,53,1984,0,0
160,170,53,1985,0,0
394,403,54,1963,0,0
177,197,54,1978,0,0
177,200,54,1978,0,0
177,229,54,1978,0,0
177,244,54,1978,0,0
177,246,54,1978,0,0
177,247,54,1978,0,0
197,200,54,1978,0,0
197,229,54,1978,0,0
197,244,54,1978,0,0
197,246,54,1978,0,0
197,247,54,1978,0,0
200,229,54,1978,0,0
200,244,54,1978,0,0
200,246,54,1978,0,0
200,247,54,1978,0,0
229,244,54,1978,0,0
229,246,54,1978,0,0
229,247,54,1978,0,0
244,246,54,1978,0,0
244,247,54,1978,0,0
246,247,54,1978,0,0
136,176,54,1980,0,0
136,229,54,1980,0,0
176,229,54,1980,0,0
136,201,54,1981,0,1
181,194,54,1982,2,2
181,77,54,1984,0,0
158,177,55,1978,0,0
175,176,55,1981,1,0
136,206,55,1982,0,0
136,209,55,1982,0,0
136,210,55,1982,0,0
206,209,55,1982,0,0
206,210,55,1982,0,0
209,210,55,1982,0,0
188,195,55,1983,1,0
232,290,56,1975,0,0
224,253,56,1976,3,0
224,253,56,1977,11,0
224,237,56,1979,1,0
177,224,56,1980,6,5
177,192,56,1981,0,0
267,283,57,1974,0,0
278,295,57,1975,0,0
278,298,57,1975,0,1
295,298,57,1975,0,1
235,246,57,1976,0,0
235,258,57,1976,0,0
235,278,57,1976,0,2
246,258,57,1976,0,0
246,278,57,1976,0,2
258,278,57,1976,0,2
175,223,57,1977,5,5
175,235,57,1977,5,0
223,235,57,1977,5,0
137,206,57,1978,0,1
137,209,57,1978,0,0
137,229,57,1978,0,0
137,235,57,1978,0,0
137,239,57,1978,0,0
137,240,57,1978,0,0
137,241,57,1978,0,0
206,209,57,1978,1,0
206,229,57,1978,1,0
206,235,57,1978,1,0
206,239,57,1978,1,0
206,240,57,1978,1,0
206,241,57,1978,1,0
209,229,57,1978,0,0
209,235,57,1978,0,0
209,239,57,1978,0,0
209,240,57,1978,0,0
209,241,57,1978,0,0
229,235,57,1978,0,0
229,239,57,1978,0,0
229,240,57,1978,0,0
229,241,57,1978,0,0
235,239,57,1978,0,0
235,240,57,1978,0,0
235,241,57,1978,0,0
239,240,57,1978,0,0
239,241,57,1978,0,0
240,241,57,1978,0,0
176,206,57,1979,0,0
176,236,57,1979,0,0
206,236,57,1979,0,0
136,209,57,1980,0,0
136,223,57,1980,0,0
136,227,57,1980,0,0
209,223,57,1980,0,0
209,227,57,1980,0,0
223,227,57,1980,0,0
176,194,57,1981,4,1
176,218,57,1981,4,0
194,218,57,1981,1,0
262,289,58,1973,4,0
262,312,58,1973,4,0
262,332,58,1973,4,5
289,312,58,1973,0,0
289,332,58,1973,0,5
312,332,58,1973,0,5
197,252,58,1974,6,1
197,309,58,1974,6,0
197,312,58,1974,6,0
197,318,58,1974,6,0
252,309,58,1974,1,0
252,312,58,1974,1,0
252,318,58,1974,1,0
309,312,58,1974,0,0
309,318,58,1974,0,0
312,318,58,1974,0,0
197,252,58,1976,0,10
197,283,58,1976,0,0
252,283,58,1976,10,0
119,178,58,1977,1,22
119,197,58,1977,1,0
119,232,58,1977,1,0
119,252,58,1977,1,0
119,254,58,1977,1,1
119,262,58,1977,1,0
178,197,58,1977,22,0
178,232,58,1977,22,0
178,252,58,1977,22,0
178,254,58,1977,22,1
178,262,58,1977,22,0
197,232,58,1977,0,0
197,252,58,1977,0,0
197,254,58,1977,0,1
197,262,58,1977,0,0
232,252,58,1977,0,0
232,254,58,1977,0,1
232,262,58,1977,0,0
252,254,58,1977,0,1
252,262,58,1977,0,0
254,262,58,1977,1,0
223,233,58,1978,4,2
223,240,58,1978,4,0
233,240,58,1978,2,0
136,173,58,1979,0,3
140,209,58,1980,0,0
140,225,58,1980,0,0
209,225,58,1980,0,0
232,235,59,1976,0,0
232,246,59,1976,0,0
232,277,59,1976,0,0
232,278,59,1976,0,0
232,286,59,1976,0,0
235,246,59,1976,0,0
235,277,59,1976,0,0
235,278,59,1976,0,0
235,286,59,1976,0,0
246,277,59,1976,0,0
246,278,59,1976,0,0
246,286,59,1976,0,0
277,278,59,1976,0,0
277,286,59,1976,0,0
278,286,59,1976,0,0
177,222,59,1978,0,24
177,249,59,1978,0,0
222,249,59,1978,24,0
177,231,59,1979,0,0
633,647,6,1950,0,11
633,687,6,1950,0,4
633,791,6,1950,0,0
633,793,6,1950,0,3
633,802,6,1950,0,3
647,687,6,1950,11,4
647,791,6,1950,11,0
647,793,6,1950,11,3
647,802,6,1950,11,3
687,791,6,1950,4,0
687,793,6,1950,4,3
687,802,6,1950,4,3
791,793,6,1950,0,3
791,802,6,1950,0,3
793,802,6,1950,3,3
498,622,6,1951,27,0
498,633,6,1951,27,18
498,641,6,1951,27,10
498,647,6,1951,27,28
498,686,6,1951,27,3
498,687,6,1951,27,0
498,723,6,1951,27,0
622,633,6,1951,0,18
622,641,6,1951,0,10
622,647,6,1951,0,28
622,686,6,1951,0,3
622,687,6,1951,0,0
622,723,6,1951,0,0
633,641,6,1951,18,10
633,647,6,1951,18,28
633,686,6,1951,18,3
633,687,6,1951,18,0
633,723,6,1951,18,0
641,647,6,1951,10,28
641,686,6,1951,10,3
641,687,6,1951,10,0
641,723,6,1951,10,0
647,686,6,1951,28,3
647,687,6,1951,28,0
647,723,6,1951,28,0
686,687,6,1951,3,0
686,723,6,1951,3,0
687,723,6,1951,0,0
456,609,6,1952,0,0
456,627,6,1952,0,0
456,633,6,1952,0,8
456,641,6,1952,0,22
456,642,6,1952,0,27
456,647,6,1952,0,53
456,687,6,1952,0,0
456,717,6,1952,0,0
456,721,6,1952,0,0
456,722,6,1952,0,0
456,723,6,1952,0,10
456,735,6,1952,0,0
456,736,6,1952,0,0
456,740,6,1952,0,0
456,755,6,1952,0,0
609,627,6,1952,0,0
609,633,6,1952,0,8
609,641,6,1952,0,22
609,642,6,1952,0,27
609,647,6,1952,0,53
609,687,6,1952,0,0
609,717,6,1952,0,0
609,721,6,1952,0,0
609,722,6,1952,0,0
609,723,6,1952,0,10
609,735,6,1952,0,0
609,736,6,1952,0,0
609,740,6,1952,0,0
609,755,6,1952,0,0
627,633,6,1952,0,8
627,641,6,1952,0,22
627,642,6,1952,0,27
627,647,6,1952,0,53
627,687,6,1952,0,0
627,717,6,1952,0,0
627,721,6,1952,0,0
627,722,6,1952,0,0
627,723,6,1952,0,10
627,735,6,1952,0,0
627,736,6,1952,0,0
627,740,6,1952,0,0
627,755,6,1952,0,0
633,641,6,1952,8,22
633,642,6,1952,8,27
633,647,6,1952,8,53
633,687,6,1952,8,0
633,717,6,1952,8,0
633,721,6,1952,8,0
633,722,6,1952,8,0
633,723,6,1952,8,10
633,735,6,1952,8,0
633,736,6,1952,8,0
633,740,6,1952,8,0
633,755,6,1952,8,0
641,642,6,1952,22,27
641,647,6,1952,22,53
641,687,6,1952,22,0
641,717,6,1952,22,0
641,721,6,1952,22,0
641,722,6,1952,22,0
641,723,6,1952,22,10
641,735,6,1952,22,0
641,736,6,1952,22,0
641,740,6,1952,22,0
641,755,6,1952,22,0
642,647,6,1952,27,53
642,687,6,1952,27,0
642,717,6,1952,27,0
642,721,6,1952,27,0
642,722,6,1952,27,0
642,723,6,1952,27,10
642,735,6,1952,27,0
642,736,6,1952,27,0
642,740,6,1952,27,0
642,755,6,1952,27,0
647,687,6,1952,53,0
647,717,6,1952,53,0
647,721,6,1952,53,0
647,722,6,1952,53,0
647,723,6,1952,53,10
647,735,6,1952,53,0
647,736,6,1952,53,0
647,740,6,1952,53,0
647,755,6,1952,53,0
687,717,6,1952,0,0
687,721,6,1952,0,0
687,722,6,1952,0,0
687,723,6,1952,0,10
687,735,6,1952,0,0
687,736,6,1952,0,0
687,740,6,1952,0,0
687,755,6,1952,0,0
717,721,6,1952,0,0
717,722,6,1952,0,0
717,723,6,1952,0,10
717,735,6,1952,0,0
717,736,6,1952,0,0
717,740,6,1952,0,0
717,755,6,1952,0,0
721,722,6,1952,0,0
721,723,6,1952,0,10
721,735,6,1952,0,0
721,736,6,1952,0,0
721,740,6,1952,0,0
721,755,6,1952,0,0
722,723,6,1952,0,10
722,735,6,1952,0,0
722,736,6,1952,0,0
722,740,6,1952,0,0
722,755,6,1952,0,0
723,735,6,1952,10,0
723,736,6,1952,10,0
723,740,6,1952,10,0
723,755,6,1952,10,0
735,736,6,1952,0,0
735,740,6,1952,0,0
735,755,6,1952,0,0
736,740,6,1952,0,0
736,755,6,1952,0,0
740,755,6,1952,0,0
578,620,6,1953,27,0
578,627,6,1953,27,0
578,633,6,1953,27,17
578,642,6,1953,27,32
578,647,6,1953,27,46
578,680,6,1953,27,0
578,714,6,1953,27,0
578,720,6,1953,27,0
578,721,6,1953,27,0
578,722,6,1953,27,0
620,627,6,1953,0,0
620,633,6,1953,0,17
620,642,6,1953,0,32
620,647,6,1953,0,46
620,680,6,1953,0,0
620,714,6,1953,0,0
620,720,6,1953,0,0
620,721,6,1953,0,0
620,722,6,1953,0,0
627,633,6,1953,0,17
627,642,6,1953,0,32
627,647,6,1953,0,46
627,680,6,1953,0,0
627,714,6,1953,0,0
627,720,6,1953,0,0
627,721,6,1953,0,0
627,722,6,1953,0,0
633,642,6,1953,17,32
633,647,6,1953,17,46
633,680,6,1953,17,0
633,714,6,1953,17,0
633,720,6,1953,17,0
633,721,6,1953,17,0
633,722,6,1953,17,0
642,647,6,1953,32,46
642,680,6,1953,32,0
642,714,6,1953,32,0
642,720,6,1953,32,0
642,721,6,1953,32,0
642,722,6,1953,32,0
647,680,6,1953,46,0
647,714,6,1953,46,0
647,720,6,1953,46,0
647,721,6,1953,46,0
647,722,6,1953,46,0
680,714,6,1953,0,0
680,720,6,1953,0,0
680,721,6,1953,0,0
680,722,6,1953,0,0
714,720,6,1953,0,0
714,721,6,1953,0,0
714,722,6,1953,0,0
720,721,6,1953,0,0
720,722,6,1953,0,0
721,722,6,1953,0,0
427,498,6,1954,17,27
427,578,6,1954,17,25
427,620,6,1954,17,2
427,626,6,1954,17,4
427,627,6,1954,17,0
427,641,6,1954,17,0
427,642,6,1954,17,6
427,647,6,1954,17,0
427,680,6,1954,17,0
427,686,6,1954,17,0
498,578,6,1954,27,25
498,620,6,1954,27,2
498,626,6,1954,27,4
498,627,6,1954,27,0
498,641,6,1954,27,0
498,642,6,1954,27,6
498,647,6,1954,27,0
498,680,6,1954,27,0
498,686,6,1954,27,0
578,620,6,1954,25,2
578,626,6,1954,25,4
578,627,6,1954,25,0
578,641,6,1954,25,0
578,642,6,1954,25,6
